income,age,degree,region
21515.459482422106,67,Университет,Юг
12690.542058891733,60,Школа,Юг
20994.5833463033,38,Университет,Восток
17778.61141016551,41,Университет,Север
11772.423109325005,24,Школа,Север
20890.70611047106,21,Университет,Юг
10686.990702798288,49,Школа,Запад
19906.32550847907,66,Университет,Запад
21173.57485254808,58,Университет,Запад
12019.635816893919,23,Школа,Запад
25781.296268671696,52,Университет,Восток
21224.66413677441,32,Университет,Север
14022.282320025346,39,Школа,Север
11715.510166853754,26,Школа,Север
10800.943344704494,34,Школа,Запад
21297.095055422586,42,Университет,Юг
18556.52726061498,33,Университет,Запад
21611.720541504073,42,Университет,Север
17015.869870357255,38,Университет,Запад
19274.667284222935,48,Университет,Юг
11219.686186267621,39,Школа,Юг
23387.96454635769,48,Университет,Запад
13861.248793996789,43,Школа,Север
10526.906840718131,37,Школа,Восток
21311.43463906088,29,Университет,Север
12968.724939164056,60,Школа,Восток
18341.01285561416,27,Университет,Север
21809.495010631006,45,Университет,Запад
9344.214265268381,48,Школа,Восток
10656.349910646562,29,Школа,Север
20081.953499011368,36,Университет,Запад
21870.716254096296,21,Университет,Север
12100.60734801818,25,Школа,Юг
12782.157354794794,24,Школа,Юг
21696.397656928897,47,Университет,Север
21343.307539937792,60,Университет,Запад
14708.047600877204,24,Школа,Север
7951.281859605646,37,Школа,Запад
24391.21972025848,45,Университет,Восток
20420.356182263207,39,Университет,Юг
22141.78317273661,60,Университет,Восток
20348.6806388128,68,Университет,Запад
19594.916740896748,46,Университет,Север
11969.154385588457,68,Школа,Юг
23084.256617228886,31,Университет,Запад
11946.01590993481,26,Школа,Запад
19915.768426634237,22,Университет,Юг
18222.700125631338,29,Школа,Север
13397.147341732505,53,Школа,Юг
22866.684608414507,44,Университет,Север
20294.071538515593,54,Университет,Север
9749.668423421921,35,Школа,Запад
20440.32184831412,21,Университет,Север
13162.813088784966,43,Школа,Север
9018.791325848344,29,Школа,Юг
18863.592337091366,57,Университет,Юг
12079.095066722037,41,Школа,Север
21638.39288928424,45,Университет,Запад
9459.372924218209,62,Школа,Юг
18817.59284316955,58,Университет,Восток
23875.793986736862,46,Университет,Запад
11714.008850599124,48,Школа,Юг
8272.928272543935,66,Школа,Юг
18412.74892783541,57,Университет,Восток
20276.97605509906,39,Университет,Север
12465.683613995267,46,Школа,Юг
22190.01760421656,60,Университет,Восток
13263.357074002435,39,Школа,Восток
8019.300385078405,63,Школа,Юг
11447.693379559314,38,Школа,Запад
13851.82066464272,39,Школа,Юг
23665.603460952196,54,Университет,Восток
21717.81996282537,66,Университет,Юг
25696.037017307754,21,Университет,Запад
22218.57023283172,49,Университет,Север
23085.493265682686,53,Университет,Север
21088.895837551012,41,Университет,Юг
19438.049414311427,22,Университет,Юг
19249.581598442506,25,Университет,Восток
21363.23042958884,34,Университет,Запад
10576.995986299586,46,Школа,Восток
17462.828660173036,29,Университет,Восток
18948.412830148518,28,Университет,Север
20363.192851891814,52,Университет,Восток
22454.55875187432,51,Университет,Восток
20967.852227675852,67,Университет,Север
20855.871578998973,25,Университет,Север
9026.174745993369,60,Школа,Запад
21046.3321601242,55,Университет,Запад
13638.202054891975,21,Школа,Запад
21311.150225517114,48,Университет,Юг
17985.372837036277,23,Университет,Север
8496.954411390938,20,Школа,Юг
12177.577754446305,38,Школа,Юг
20551.36904955476,45,Университет,Запад
10850.83953979297,44,Школа,Север
9774.531649970486,29,Школа,Юг
22006.824424399823,34,Университет,Восток
10398.1645735093,41,Школа,Восток
10626.77355654279,70,Школа,Север
19297.553216673747,67,Университет,Юг
12843.382596285539,40,Школа,Запад
10557.734416767156,41,Школа,Юг
22215.76066623952,55,Университет,Восток
18612.816871931966,53,Университет,Восток
24467.76627675722,49,Университет,Запад
23554.748077026445,44,Университет,Север
17180.404660682147,64,Университет,Юг
9396.12504987257,47,Школа,Восток
11955.26878201977,20,Школа,Юг
8360.542687701993,68,Школа,Запад
10736.811835673348,64,Школа,Запад
21853.263571953594,23,Университет,Север
20630.548176041033,26,Университет,Запад
12077.677407074192,68,Школа,Север
19613.340190796236,28,Университет,Юг
6511.636915663756,55,Школа,Восток
12964.230624330121,38,Школа,Восток
22951.62930720506,20,Университет,Север
16007.273284576666,29,Школа,Восток
6585.62696413137,55,Школа,Север
12501.664218693631,28,Школа,Север
7062.635723833226,64,Школа,Юг
24512.986563350638,65,Университет,Юг
21975.733667392018,61,Университет,Запад
9096.142304647494,51,Школа,Север
12560.44494920287,51,Школа,Юг
19893.90998456613,25,Университет,Север
21600.832199102537,67,Университет,Север
11411.921432418168,57,Школа,Север
