Id,OS,Spendings,Subscribed
id06372,Android,0,1
id06373,iOS,9448,0
id06374,Android,0,1
id06375,Other,1065,0
id06376,Android,0,1
id06377,iOS,6441,0
id06378,iOS,11129,0
id06379,Android,4227,1
id06380,iOS,15060,0
id06381,Android,99,1
id06382,iOS,11133,0
id06383,Android,4345,1
id06384,iOS,10297,0
id06385,iOS,7786,0
id06386,iOS,13178,0
id06387,iOS,8371,0
id06388,iOS,9200,0
id06389,Other,3628,0
id06390,iOS,9690,0
id06391,Other,2945,1
id06392,iOS,7751,0
id06393,Android,4630,1
id06394,Other,3491,0
id06395,Android,0,0
id06396,Android,872,1
id06397,Android,4076,0
id06398,Android,2155,0
id06399,Android,5022,0
id06400,iOS,11921,0
id06401,iOS,9036,0
id06402,iOS,14091,0
id06403,iOS,9226,0
id06404,Android,1624,1
id06405,Other,6396,1
id06406,Android,3236,0
id06407,iOS,10632,0
id06408,Other,950,1
id06409,Other,1477,0
id06410,Android,4047,0
id06411,Android,1067,1
id06412,Other,5069,1
id06413,iOS,11454,1
id06414,Other,1499,0
id06415,Android,429,1
id06416,Other,1957,1
id06417,Android,4114,1
id06418,Other,4816,1
id06419,iOS,13906,0
id06420,Other,2393,0
id06421,iOS,9099,0
id06422,iOS,11538,0
id06423,iOS,9838,0
id06424,Other,1017,0
id06425,iOS,11183,0
id06426,Android,1303,1
id06427,Other,6596,1
id06428,iOS,8632,0
id06429,Android,1018,1
id06430,iOS,12445,0
id06431,Android,0,1
id06432,iOS,11662,0
id06433,Android,4221,0
id06434,Other,3853,0
id06435,Android,6882,1
id06436,Android,1574,1
id06437,Other,4913,0
id06438,Android,3803,1
id06439,iOS,10693,0
id06440,Other,5793,1
id06441,iOS,8024,1
id06442,Other,4589,0
id06443,Android,6199,0
id06444,Android,4471,1
id06445,iOS,14803,1
id06446,Other,3175,0
id06447,iOS,8877,0
id06448,Android,2187,1
id06449,Android,0,1
id06450,Android,368,1
id06451,Android,2461,1
id06452,Android,3535,1
id06453,Other,182,0
id06454,iOS,6187,1
id06455,iOS,12304,0
id06456,Other,3791,0
id06457,iOS,12162,1
id06458,iOS,10550,0
id06459,Android,1697,1
id06460,iOS,10301,0
id06461,Android,4276,1
id06462,Other,3269,0
id06463,Android,3740,1
id06464,Other,4506,1
id06465,Android,1185,1
id06466,Other,2437,0
id06467,Other,3123,0
id06468,Android,474,1
id06469,Android,2192,1
id06470,Other,430,0
id06471,iOS,9993,0
id06472,iOS,10618,0
id06473,iOS,8069,0
id06474,Other,1203,0
id06475,Android,6368,1
id06476,iOS,11762,0
id06477,Other,3529,0
id06478,iOS,10040,1
id06479,iOS,12576,0
id06480,iOS,9569,0
id06481,Android,2402,1
id06482,iOS,12354,1
id06483,Android,679,1
id06484,Android,4557,1
id06485,Android,4165,0
id06486,Other,819,0
id06487,iOS,8324,0
id06488,Other,611,0
id06489,iOS,7551,0
id06490,Other,5437,0
id06491,iOS,12059,0
id06492,Other,5245,0
id06493,Other,3500,0
id06494,Other,0,1
id06495,iOS,13738,0
id06496,Other,1785,0
id06497,Android,0,0
id06498,Other,3871,0
id06499,Other,7968,0
id06500,Other,5997,0
id06501,Other,5474,1
id06502,iOS,9157,1
id06503,Other,3415,1
id06504,iOS,12329,0
id06505,Android,1430,1
id06506,Android,1845,1
id06507,Other,3439,0
id06508,iOS,5870,1
id06509,Other,3482,1
id06510,Other,2703,1
id06511,iOS,6440,0
id06512,Other,2640,1
id06513,Android,2852,1
id06514,iOS,9795,0
id06515,Other,679,0
id06516,Android,2434,1
id06517,iOS,9127,0
id06518,Android,3522,0
id06519,Android,2603,1
id06520,Android,3777,0
id06521,iOS,6804,0
id06522,iOS,10414,1
id06523,iOS,10508,1
id06524,Android,3823,0
id06525,iOS,11061,1
id06526,Android,3110,1
id06527,iOS,8674,1
id06528,iOS,12668,0
id06529,Android,0,1
id06530,Other,2871,0
id06531,Other,702,1
id06532,Other,8959,0
id06533,Other,3707,1
id06534,Android,8571,1
id06535,Android,3632,1
id06536,Android,4146,1
id06537,Android,0,0
id06538,Android,1712,1
id06539,Android,394,0
id06540,Android,4016,1
id06541,iOS,11960,0
id06542,Other,777,0
id06543,iOS,9769,0
id06544,Android,1390,1
id06545,Other,8497,1
id06546,Android,2699,1
id06547,Android,3062,1
id06548,Android,1940,1
id06549,Android,0,1
id06550,Other,3019,0
id06551,Other,2673,0
id06552,iOS,9465,0
id06553,iOS,12667,0
id06554,Android,2339,1
id06555,Android,4055,1
id06556,Android,1741,1
id06557,iOS,9317,0
id06558,Android,3228,1
id06559,Other,3128,1
id06560,Android,3527,0
id06561,iOS,9821,0
id06562,Other,1691,1
id06563,Other,4603,0
id06564,Android,1649,0
id06565,Android,0,1
id06566,iOS,11942,0
id06567,iOS,10805,1
id06568,Other,415,0
id06569,Other,4574,1
id06570,Android,2222,0
id06571,Android,2360,1
id06572,Other,4740,1
id06573,Other,3103,1
id06574,iOS,9567,0
id06575,iOS,9581,0
id06576,Other,3808,0
id06577,Android,836,0
id06578,Other,7028,0
id06579,Other,4816,0
id06580,Android,1377,1
id06581,iOS,11706,0
id06582,Android,3013,1
id06583,Other,3387,0
id06584,Android,2326,1
id06585,Other,3384,0
id06586,Android,2273,0
id06587,iOS,8143,0
id06588,Android,243,1
id06589,Android,1794,1
id06590,Android,3113,1
id06591,Android,823,1
id06592,Android,281,1
id06593,Android,5041,1
id06594,Other,2375,1
id06595,Other,3061,1
id06596,Other,1740,0
id06597,Other,0,0
id06598,iOS,9733,0
id06599,Other,0,0
id06600,iOS,11791,0
id06601,Android,2006,0
id06602,Android,0,1
id06603,Android,2983,0
id06604,iOS,11967,0
id06605,Android,4352,1
id06606,Android,391,0
id06607,Other,1790,0
id06608,Other,555,1
id06609,Other,6016,0
id06610,iOS,13036,0
id06611,iOS,9532,0
id06612,Other,1855,1
id06613,Android,0,0
id06614,iOS,13176,0
id06615,Other,1776,0
id06616,Other,2349,0
id06617,Other,4148,1
id06618,iOS,10997,1
id06619,Android,162,1
id06620,Other,3303,1
id06621,Other,8506,0
id06622,iOS,11419,1
id06623,Android,911,1
id06624,iOS,9827,0
id06625,Other,2559,0
id06626,iOS,10113,0
id06627,iOS,9705,0
id06628,Other,9142,0
id06629,iOS,9239,1
id06630,Android,3299,1
id06631,Android,176,0
id06632,iOS,10588,0
id06633,Android,0,1
id06634,Android,3363,0
id06635,iOS,8586,0
id06636,Other,5037,0
id06637,Android,0,0
id06638,Android,974,0
id06639,Other,3177,0
id06640,Android,1076,0
id06641,Android,0,1
id06642,iOS,9026,0
id06643,iOS,9204,0
id06644,Other,2935,0
id06645,Android,1728,1
id06646,Android,2061,1
id06647,Android,5274,1
id06648,Android,510,1
id06649,Android,2359,1
id06650,Other,6939,0
id06651,Other,574,1
id06652,Other,182,1
id06653,Other,2298,0
id06654,Android,3940,0
id06655,Other,89,0
id06656,Other,374,0
id06657,Android,6603,1
id06658,Android,3448,0
id06659,Android,1672,0
id06660,iOS,9575,0
id06661,iOS,11618,0
id06662,iOS,11958,0
id06663,iOS,9940,0
id06664,iOS,9508,1
id06665,Other,1341,1
id06666,Android,2619,1
id06667,Android,1636,1
id06668,iOS,12811,1
id06669,Android,6470,1
id06670,iOS,7015,1
id06671,iOS,8940,0
id06672,iOS,11597,1
id06673,Android,1462,1
id06674,Android,1544,1
id06675,iOS,12381,0
id06676,Other,0,1
id06677,Other,1039,0
id06678,Other,1866,0
id06679,Other,1647,0
id06680,Other,2955,0
id06681,iOS,6510,0
id06682,Android,1836,0
id06683,Android,1641,1
id06684,iOS,9942,0
id06685,Android,0,0
id06686,Android,0,1
id06687,Android,4818,0
id06688,Android,0,0
id06689,iOS,10677,0
id06690,Android,762,1
id06691,Android,6635,1
id06692,iOS,8057,0
id06693,iOS,6030,1
id06694,iOS,10214,0
id06695,iOS,8955,0
id06696,iOS,10246,0
id06697,Other,4085,0
id06698,Other,4776,0
id06699,Android,0,0
id06700,Other,831,0
id06701,iOS,10121,0
id06702,Android,0,0
id06703,Other,6220,0
id06704,iOS,10297,1
id06705,Android,1432,1
id06706,iOS,9401,0
id06707,Other,1841,0
id06708,Other,1464,0
id06709,Android,4442,0
id06710,Android,896,1
id06711,iOS,11755,1
id06712,Android,3868,1
id06713,Android,0,1
id06714,Android,3566,1
id06715,iOS,8476,0
id06716,Android,1661,1
id06717,Other,1354,0
id06718,iOS,11597,0
id06719,Android,6823,0
id06720,Android,4918,0
id06721,iOS,10185,1
id06722,iOS,11429,0
id06723,iOS,14919,1
id06724,iOS,9998,1
id06725,iOS,7055,0
id06726,iOS,11301,0
id06727,Other,1338,1
id06728,Android,5041,1
id06729,Android,3142,1
id06730,Android,2772,0
id06731,Android,3323,1
id06732,iOS,10159,0
id06733,Other,3556,0
id06734,Android,5351,1
id06735,iOS,9640,1
id06736,Other,5844,1
id06737,Android,3074,1
id06738,Other,3838,0
id06739,Other,4463,0
id06740,iOS,6003,0
id06741,iOS,9423,0
id06742,iOS,10159,0
id06743,Android,4419,1
id06744,iOS,8323,0
id06745,Other,3126,0
id06746,Other,0,0
id06747,Other,3788,1
id06748,Android,0,1
id06749,Other,2992,0
id06750,iOS,12205,0
id06751,iOS,8877,1
id06752,Android,250,0
id06753,Android,3490,1
id06754,Android,4150,1
id06755,Other,6668,0
id06756,Android,4274,0
id06757,Android,2269,0
id06758,iOS,7371,1
id06759,iOS,9040,0
id06760,Android,212,1
id06761,Other,0,0
id06762,iOS,11111,0
id06763,Other,0,1
id06764,Android,2920,1
id06765,Other,3164,0
id06766,Android,2086,0
id06767,Android,278,1
id06768,iOS,10547,0
id06769,iOS,11288,0
id06770,Android,0,0
id06771,Other,0,0
id06772,iOS,10228,0
id06773,Other,1540,1
id06774,iOS,10205,0
id06775,Android,633,1
id06776,Other,4566,1
id06777,Other,3926,0
id06778,Android,3304,0
id06779,Android,2507,1
id06780,Android,3507,0
id06781,iOS,10867,1
id06782,iOS,10795,0
id06783,Other,3249,0
id06784,Android,3013,1
id06785,iOS,10504,0
id06786,Android,2992,1
id06787,iOS,7686,0
id06788,Other,5018,0
id06789,Android,3284,0
id06790,Android,1006,1
id06791,iOS,8452,0
id06792,Other,3361,1
id06793,Other,44,0
id06794,iOS,10657,0
id06795,iOS,9933,0
id06796,Android,1674,1
id06797,Other,2850,0
id06798,Other,1600,1
id06799,Android,4982,0
id06800,Android,3266,1
id06801,Other,3288,1
id06802,Other,3040,1
id06803,iOS,10572,0
id06804,Android,2447,1
id06805,iOS,7762,1
id06806,Android,0,0
id06807,Android,2340,1
id06808,iOS,12677,0
id06809,Android,4457,1
id06810,Other,2295,0
id06811,Other,4619,1
id06812,Android,6466,1
id06813,Android,146,1
id06814,Android,955,0
id06815,Other,2700,0
id06816,iOS,10499,0
id06817,iOS,7183,1
id06818,Android,0,1
id06819,iOS,9042,0
id06820,Android,3513,1
id06821,Android,466,0
id06822,Other,3955,1
id06823,iOS,10935,0
id06824,iOS,11080,0
id06825,iOS,8059,0
id06826,Android,2044,1
id06827,Android,2910,1
id06828,iOS,10653,0
id06829,Android,106,0
id06830,iOS,5017,0
id06831,iOS,7751,0
id06832,Other,2620,1
id06833,Other,1363,1
id06834,Android,0,1
id06835,iOS,8002,0
id06836,Android,3381,1
id06837,iOS,12956,0
id06838,iOS,11821,0
id06839,Other,4524,1
id06840,iOS,10604,1
id06841,Other,2568,0
id06842,Android,2374,1
id06843,Other,2930,1
id06844,Android,1546,1
id06845,Android,0,0
id06846,iOS,8626,0
id06847,Other,729,1
id06848,Other,3233,1
id06849,Other,4908,0
id06850,Other,3802,1
id06851,Android,1681,1
id06852,iOS,8692,0
id06853,iOS,6931,0
id06854,iOS,9074,0
id06855,Android,5116,1
id06856,Other,7044,1
id06857,Other,5322,1
id06858,Other,5676,1
id06859,iOS,9497,0
id06860,Other,837,1
id06861,iOS,9515,0
id06862,Other,1793,0
id06863,Other,5766,0
id06864,Other,2156,1
id06865,Android,1915,1
id06866,Android,0,0
id06867,Android,2861,1
id06868,Other,1193,1
id06869,Android,0,1
id06870,Android,0,1
id06871,Android,620,1
id06872,iOS,10052,0
id06873,Other,5511,0
id06874,iOS,9687,0
id06875,Other,7158,0
id06876,iOS,7574,0
id06877,iOS,11190,0
id06878,iOS,11250,0
id06879,Android,2043,1
id06880,Android,1898,1
id06881,Android,817,1
id06882,Android,2932,1
id06883,Other,2985,1
id06884,iOS,9750,0
id06885,Other,4508,0
id06886,Android,1907,1
id06887,iOS,8956,0
id06888,Other,905,1
id06889,Android,3015,0
id06890,Android,1520,1
id06891,Android,2679,1
id06892,Other,0,1
id06893,Android,3731,1
id06894,Android,133,1
id06895,Android,3494,1
id06896,Other,1683,1
id06897,iOS,9706,0
id06898,Other,2671,1
id06899,Other,1497,0
id06900,iOS,12334,0
id06901,Other,1670,0
id06902,Android,1750,1
id06903,iOS,8098,0
id06904,iOS,9414,0
id06905,Android,2415,1
id06906,Android,2530,1
id06907,Android,63,1
id06908,iOS,8907,1
id06909,Other,3653,1
id06910,Other,4603,0
id06911,iOS,9068,1
id06912,Android,5569,1
id06913,Other,3278,1
id06914,iOS,9273,0
id06915,Other,2566,1
id06916,Other,4054,1
id06917,Other,0,0
id06918,Android,0,1
id06919,Android,3220,1
id06920,Android,1782,1
id06921,Other,4166,0
id06922,iOS,6043,0
id06923,Other,5135,1
id06924,iOS,9251,1
id06925,Android,3729,0
id06926,Android,4006,1
id06927,Android,4185,0
id06928,Android,3192,1
id06929,iOS,7974,1
id06930,Android,5099,0
id06931,Android,5196,1
id06932,iOS,13277,0
id06933,Android,0,1
id06934,Android,3728,1
id06935,Android,1634,1
id06936,Other,3429,1
id06937,Android,0,0
id06938,Android,1550,1
id06939,iOS,9785,1
id06940,Other,2785,1
id06941,Other,1371,0
id06942,Android,0,1
id06943,iOS,13157,0
id06944,iOS,8123,1
id06945,Other,5095,0
id06946,Other,5163,1
id06947,Android,3285,1
id06948,iOS,9155,0
id06949,Android,0,1
id06950,iOS,5270,0
id06951,Android,2035,1
id06952,Android,5524,1
id06953,Android,0,1
id06954,Other,0,0
id06955,Android,1266,1
id06956,iOS,8304,0
id06957,iOS,7583,0
id06958,Android,5488,1
id06959,Android,4189,1
id06960,Android,1188,0
id06961,Android,2448,1
id06962,Android,8755,0
id06963,Other,3692,0
id06964,iOS,9089,0
id06965,iOS,13225,0
id06966,iOS,9475,0
id06967,Other,11958,0
id06968,iOS,7168,1
id06969,Other,4515,0
id06970,Other,3386,1
id06971,Other,5998,0
id06972,Android,3027,1
id06973,Android,2702,0
id06974,Android,1003,1
id06975,Other,2402,0
id06976,Android,4769,0
id06977,Android,5088,0
id06978,Android,2020,1
id06979,iOS,9917,0
id06980,Other,3431,0
id06981,iOS,9546,0
id06982,iOS,9863,0
id06983,Android,1908,1
id06984,Android,3216,1
id06985,Android,2534,0
id06986,Other,3960,1
id06987,Android,1486,1
id06988,Other,580,0
id06989,Other,2459,0
id06990,Other,1069,1
id06991,Android,2060,0
id06992,Android,3812,1
id06993,Other,2046,0
id06994,iOS,11324,0
id06995,iOS,6486,0
id06996,iOS,5877,0
id06997,Android,0,1
id06998,Android,4893,0
id06999,iOS,9661,1
id07000,iOS,13330,1
id07001,Other,3491,0
id07002,Android,2967,1
id07003,Android,3644,1
id07004,iOS,7899,0
id07005,iOS,8833,0
id07006,iOS,8579,0
id07007,Android,1398,1
id07008,iOS,9533,0
id07009,Other,2790,0
id07010,iOS,10415,0
id07011,Android,1855,1
id07012,Other,6167,1
id07013,Android,94,1
id07014,iOS,11637,0
id07015,Android,3092,1
id07016,Other,2999,0
id07017,Android,454,1
id07018,iOS,8748,1
id07019,iOS,9888,1
id07020,Android,0,1
id07021,Android,4334,1
id07022,Other,3240,1
id07023,Android,1292,1
id07024,Android,1845,1
id07025,Other,2014,0
id07026,Android,1100,1
id07027,Android,99,1
id07028,iOS,8187,0
id07029,Android,1393,1
id07030,Other,1432,0
id07031,Android,1326,1
id07032,Other,4034,1
id07033,Android,3898,1
id07034,Other,2745,0
id07035,Android,2864,0
id07036,Android,1086,1
id07037,Other,4872,1
id07038,Android,826,1
id07039,Other,48,1
id07040,Android,2428,1
id07041,Android,140,1
id07042,iOS,11631,0
id07043,Other,2302,0
id07044,Other,1044,1
id07045,iOS,9827,1
id07046,Android,2205,1
id07047,Android,0,1
id07048,Android,0,1
id07049,iOS,8271,1
id07050,Android,0,0
id07051,iOS,15010,0
id07052,iOS,11833,1
id07053,iOS,8493,0
id07054,Other,0,1
id07055,iOS,9657,0
id07056,iOS,8844,0
id07057,Other,1303,1
id07058,iOS,12328,0
id07059,iOS,11651,0
id07060,Android,1315,1
id07061,iOS,8016,0
id07062,Android,1578,0
id07063,Android,1439,0
id07064,Android,2530,1
id07065,Other,3376,0
id07066,Android,4470,1
id07067,Other,1919,0
id07068,iOS,9630,0
id07069,Other,0,1
id07070,Android,0,1
id07071,Android,2048,1
id07072,Android,2522,0
id07073,Android,1687,1
id07074,Other,605,0
id07075,Android,1140,1
id07076,iOS,10956,1
id07077,Android,3933,1
id07078,iOS,10131,0
id07079,Other,1537,0
id07080,iOS,11562,0
id07081,Android,0,0
id07082,iOS,11002,0
id07083,Other,2414,1
id07084,Android,415,1
id07085,Other,4633,0
id07086,Android,3134,0
id07087,Android,759,0
id07088,Other,3727,0
id07089,Android,715,1
id07090,Android,1916,1
id07091,Other,4536,1
id07092,Other,5189,1
id07093,iOS,12538,0
id07094,Other,3494,1
id07095,Android,2793,1
id07096,Android,2131,1
id07097,Android,689,1
id07098,iOS,7781,1
id07099,Other,4814,0
id07100,Other,2893,1
id07101,Other,3156,1
id07102,iOS,9436,0
id07103,iOS,12280,0
id07104,Other,3480,0
id07105,Android,2647,1
id07106,Other,3708,0
id07107,iOS,10717,0
id07108,iOS,15167,0
id07109,iOS,9084,1
id07110,Other,85,0
id07111,iOS,9918,0
id07112,Android,1711,1
id07113,Android,5124,1
id07114,iOS,9040,0
id07115,Android,435,1
id07116,Other,3261,0
id07117,Android,1193,1
id07118,iOS,12316,0
id07119,Other,7897,0
id07120,Other,4101,1
id07121,Other,3490,0
id07122,Android,4306,0
id07123,iOS,7186,1
id07124,iOS,10068,0
id07125,Other,2997,0
id07126,Android,2843,1
id07127,Android,2955,0
id07128,Android,3452,1
id07129,Other,717,1
id07130,iOS,8093,0
id07131,iOS,9598,0
id07132,Android,1234,1
id07133,Other,2595,1
id07134,iOS,10932,0
id07135,Android,1635,1
id07136,Other,2624,1
id07137,iOS,8460,0
id07138,Other,1790,0
id07139,iOS,9008,0
id07140,Android,601,0
id07141,Other,3855,0
id07142,iOS,6521,0
id07143,iOS,10387,1
id07144,Other,0,0
id07145,Android,0,1
id07146,iOS,14120,0
id07147,Other,2399,1
id07148,iOS,10896,0
id07149,Android,1258,0
id07150,Other,1366,0
id07151,Other,4726,1
id07152,Android,4771,0
id07153,Other,0,0
id07154,Other,3178,0
id07155,Other,2132,0
id07156,Android,1076,1
id07157,iOS,12377,0
id07158,Android,1306,1
id07159,Other,5089,0
id07160,Other,1841,1
id07161,iOS,9700,0
id07162,Other,2910,1
id07163,iOS,16754,0
id07164,Android,3607,1
id07165,iOS,12578,0
id07166,iOS,13028,0
id07167,iOS,7182,0
id07168,Android,2267,1
id07169,Android,972,0
id07170,Android,2495,1
id07171,iOS,10487,1
id07172,Android,421,1
id07173,Android,4987,1
id07174,Other,1779,0
id07175,Android,1310,1
id07176,Android,0,1
id07177,Android,5535,1
id07178,Other,0,1
id07179,Android,1938,0
id07180,iOS,8681,0
id07181,Android,2075,1
id07182,Android,3409,1
id07183,iOS,8498,0
id07184,Other,4102,0
id07185,Android,364,0
id07186,Other,5362,0
id07187,Android,3644,1
id07188,iOS,11907,0
id07189,Android,3132,1
id07190,Other,2192,0
id07191,Android,776,0
id07192,Other,3164,1
id07193,Other,4229,0
id07194,Android,2581,1
id07195,Android,5075,1
id07196,Android,3510,1
id07197,Android,6062,1
id07198,Android,4812,1
id07199,Other,6443,0
id07200,iOS,6383,0
id07201,Other,3141,0
id07202,Android,5357,0
id07203,Android,2583,1
id07204,Other,5660,1
id07205,iOS,12556,0
id07206,Other,156,0
id07207,Other,2309,0
id07208,Other,3503,0
id07209,Other,3574,1
id07210,iOS,10000,0
id07211,Android,2258,0
id07212,Other,3556,1
id07213,iOS,6448,0
id07214,Other,4934,0
id07215,iOS,10174,1
id07216,Other,4245,0
id07217,Other,6139,1
id07218,Other,2751,0
id07219,Android,170,1
id07220,iOS,14481,0
id07221,Android,2263,1
id07222,iOS,8413,1
id07223,Android,281,0
id07224,iOS,8307,0
id07225,Other,4743,1
id07226,Android,3246,1
id07227,iOS,5881,0
id07228,Android,0,0
id07229,Android,2918,1
id07230,Other,5257,1
id07231,Android,3720,0
id07232,Android,1304,1
id07233,iOS,7664,1
id07234,Android,4492,1
id07235,Other,1910,0
id07236,Android,4293,1
id07237,iOS,12062,0
id07238,Android,4222,1
id07239,Other,5661,0
id07240,iOS,11559,1
id07241,Android,3491,1
id07242,Other,6376,1
id07243,Android,599,1
id07244,Other,4313,1
id07245,Other,0,1
id07246,Android,1067,0
id07247,Other,2471,0
id07248,Android,0,0
id07249,Android,2518,1
id07250,Other,6202,0
id07251,Other,0,0
id07252,iOS,8732,0
id07253,Other,4334,0
id07254,iOS,7151,0
id07255,Android,0,1
id07256,Android,0,1
id07257,Android,2344,1
id07258,Android,1751,1
id07259,Android,1650,0
id07260,Android,1183,1
id07261,Android,2210,1
id07262,iOS,8022,0
id07263,Android,2723,1
id07264,Android,2396,1
id07265,Android,4215,1
id07266,Android,1484,1
id07267,iOS,8963,0
id07268,Android,474,0
id07269,Android,2311,1
id07270,Other,73,1
id07271,Android,2905,0
id07272,Other,4296,1
id07273,iOS,13089,1
id07274,Android,1120,1
id07275,iOS,12298,0
id07276,Android,3473,1
id07277,Other,3126,0
id07278,Android,3499,1
id07279,Android,3050,0
id07280,Other,3521,1
id07281,Android,1084,1
id07282,Android,282,0
id07283,iOS,10891,0
id07284,Android,0,1
id07285,iOS,8992,0
id07286,Other,2861,0
id07287,Android,1157,1
id07288,Other,4325,0
id07289,Android,947,1
id07290,Android,2695,0
id07291,iOS,8577,1
id07292,Android,4441,0
id07293,Other,5522,0
id07294,Android,2155,1
id07295,Android,1728,0
id07296,Android,3838,0
id07297,Other,4786,0
id07298,Other,6707,1
id07299,Android,1876,0
id07300,Other,4522,0
id07301,Android,1505,1
id07302,Android,4569,1
id07303,Other,3338,0
id07304,iOS,12286,0
id07305,iOS,10199,0
id07306,Android,446,1
id07307,Other,8174,0
id07308,Android,3599,0
id07309,Other,1661,1
id07310,Android,2497,0
id07311,Android,0,0
id07312,Other,3387,1
id07313,Android,2289,1
id07314,Android,1542,1
id07315,Other,6216,1
id07316,iOS,10643,0
id07317,iOS,7749,0
id07318,Android,791,1
id07319,Android,1686,1
id07320,Other,5783,0
id07321,Android,1550,1
id07322,Other,1973,0
id07323,Android,4236,1
id07324,Other,3237,1
id07325,Other,6309,0
id07326,iOS,14421,0
id07327,iOS,11988,1
id07328,iOS,10206,0
id07329,Other,0,0
id07330,Android,901,0
id07331,Android,1717,1
id07332,Other,3589,0
id07333,Android,2655,1
id07334,Android,859,1
id07335,iOS,14008,0
id07336,Android,1803,1
id07337,Other,4780,1
id07338,iOS,9333,0
id07339,iOS,10475,1
id07340,iOS,9590,0
id07341,Android,2194,1
id07342,Other,3555,0
id07343,iOS,13697,0
id07344,Other,3468,1
id07345,Other,4274,1
id07346,iOS,8621,0
id07347,Other,4973,0
id07348,Other,1066,1
id07349,iOS,9086,0
id07350,Android,2124,0
id07351,Other,4254,1
id07352,iOS,9500,1
id07353,iOS,13970,0
id07354,Android,0,1
id07355,iOS,11467,0
id07356,iOS,7940,1
