Id,Age,Gender,Purchased
id44149,25+,Female,No
id44150,<25,Female,No
id44151,25+,Female,Yes
id44152,<25,Female,No
id44153,25+,Female,No
id44154,25+,Female,No
id44155,<25,Male,No
id44156,<25,Female,No
id44157,<25,Male,No
id44158,<25,Male,No
id44159,<25,Female,Yes
id44160,<25,Female,Yes
id44161,<25,Female,No
id44162,<25,Female,No
id44163,<25,Female,No
id44164,<25,Male,No
id44165,<25,Male,No
id44166,25+,Female,No
id44167,<25,Female,No
id44168,<25,Female,No
id44169,<25,Male,No
id44170,<25,Male,No
id44171,<25,Male,No
id44172,<25,Female,No
id44173,<25,Male,No
id44174,<25,Male,No
id44175,<25,Male,No
id44176,<25,Female,Yes
id44177,<25,Male,No
id44178,<25,Female,No
id44179,25+,Male,No
id44180,<25,Male,No
id44181,25+,Male,No
id44182,<25,Male,No
id44183,<25,Male,No
id44184,<25,Male,No
id44185,<25,Female,No
id44186,25+,Male,No
id44187,<25,Female,No
id44188,<25,Male,No
id44189,<25,Female,No
id44190,<25,Female,No
id44191,<25,Male,No
id44192,<25,Female,Yes
id44193,25+,Female,No
id44194,<25,Male,No
id44195,<25,Male,No
id44196,<25,Female,No
id44197,<25,Male,No
id44198,<25,Male,Yes
id44199,<25,Male,No
id44200,<25,Male,No
id44201,25+,Female,No
id44202,<25,Female,No
id44203,<25,Male,Yes
id44204,<25,Female,No
id44205,<25,Male,No
id44206,<25,Male,Yes
id44207,<25,Male,No
id44208,<25,Male,No
id44209,<25,Female,Yes
id44210,<25,Male,No
id44211,<25,Female,Yes
id44212,<25,Male,No
id44213,<25,Male,No
id44214,25+,Female,No
id44215,<25,Male,Yes
id44216,25+,Female,No
id44217,<25,Female,No
id44218,<25,Male,No
id44219,<25,Male,No
id44220,<25,Female,Yes
id44221,<25,Male,Yes
id44222,<25,Male,No
id44223,25+,Female,No
id44224,<25,Female,Yes
id44225,25+,Female,No
id44226,<25,Male,Yes
id44227,<25,Male,Yes
id44228,<25,Female,No
id44229,<25,Female,No
id44230,25+,Female,No
id44231,<25,Male,No
id44232,<25,Female,Yes
id44233,<25,Male,No
id44234,<25,Male,Yes
id44235,<25,Male,No
id44236,<25,Female,No
id44237,<25,Female,No
id44238,<25,Male,No
id44239,25+,Female,No
id44240,25+,Female,No
id44241,25+,Male,No
id44242,<25,Male,No
id44243,25+,Female,No
id44244,<25,Male,Yes
id44245,<25,Female,No
id44246,25+,Male,No
id44247,<25,Male,Yes
id44248,25+,Female,No
id44249,<25,Male,No
id44250,25+,Male,No
id44251,<25,Female,No
id44252,<25,Female,No
id44253,<25,Female,Yes
id44254,25+,Male,Yes
id44255,<25,Male,No
id44256,<25,Male,Yes
id44257,<25,Male,No
id44258,25+,Female,No
id44259,<25,Female,No
id44260,<25,Female,No
id44261,<25,Female,No
id44262,<25,Female,No
id44263,<25,Female,No
id44264,25+,Female,No
id44265,<25,Male,No
id44266,<25,Male,No
id44267,25+,Female,No
id44268,<25,Female,Yes
id44269,<25,Male,No
id44270,<25,Male,No
id44271,25+,Male,No
id44272,<25,Female,Yes
id44273,<25,Female,No
id44274,<25,Male,No
id44275,<25,Female,Yes
id44276,<25,Female,No
id44277,<25,Female,No
id44278,<25,Male,No
id44279,<25,Male,No
id44280,<25,Male,No
id44281,<25,Female,Yes
id44282,<25,Male,No
id44283,<25,Male,No
id44284,<25,Female,No
id44285,<25,Male,No
id44286,<25,Male,No
id44287,<25,Male,No
id44288,<25,Male,No
id44289,25+,Female,No
id44290,25+,Male,No
id44291,25+,Female,No
id44292,25+,Female,No
id44293,25+,Male,No
id44294,<25,Female,Yes
id44295,<25,Male,No
id44296,<25,Female,No
id44297,25+,Male,No
id44298,<25,Female,No
id44299,<25,Male,No
id44300,25+,Male,No
id44301,<25,Male,No
id44302,<25,Female,No
id44303,25+,Male,No
id44304,<25,Female,No
id44305,<25,Female,No
id44306,25+,Female,No
id44307,<25,Male,Yes
id44308,<25,Male,No
id44309,<25,Male,No
id44310,<25,Male,No
id44311,25+,Female,No
id44312,<25,Male,No
id44313,25+,Male,No
id44314,<25,Male,Yes
id44315,25+,Male,No
id44316,<25,Male,No
id44317,25+,Female,No
id44318,<25,Male,No
id44319,<25,Male,Yes
id44320,25+,Male,No
id44321,<25,Female,No
id44322,25+,Male,No
id44323,<25,Female,Yes
id44324,<25,Male,No
id44325,<25,Male,No
id44326,<25,Male,No
id44327,25+,Male,No
id44328,<25,Male,Yes
id44329,<25,Male,No
id44330,<25,Male,No
id44331,25+,Male,No
id44332,<25,Female,Yes
id44333,<25,Male,No
id44334,<25,Male,No
id44335,25+,Female,No
id44336,<25,Male,No
id44337,<25,Female,No
id44338,<25,Male,No
id44339,<25,Female,No
id44340,<25,Female,No
id44341,<25,Male,No
id44342,<25,Male,No
id44343,25+,Male,No
id44344,25+,Male,No
id44345,25+,Male,Yes
id44346,<25,Female,No
id44347,<25,Female,No
id44348,<25,Female,No
id44349,<25,Female,No
id44350,<25,Male,Yes
id44351,<25,Female,No
id44352,25+,Female,No
id44353,<25,Male,Yes
id44354,<25,Female,Yes
id44355,<25,Male,Yes
id44356,<25,Female,Yes
id44357,<25,Male,No
id44358,25+,Male,No
id44359,<25,Male,No
id44360,<25,Male,No
id44361,<25,Female,No
id44362,<25,Male,No
id44363,<25,Male,No
id44364,25+,Female,No
id44365,<25,Female,No
id44366,<25,Female,No
id44367,<25,Female,No
id44368,<25,Female,No
id44369,25+,Male,No
id44370,<25,Female,No
id44371,<25,Female,No
id44372,<25,Female,No
id44373,25+,Male,No
id44374,<25,Female,No
id44375,<25,Female,Yes
id44376,25+,Female,No
id44377,<25,Male,No
id44378,<25,Female,No
id44379,25+,Female,No
id44380,25+,Male,No
id44381,25+,Male,No
id44382,<25,Female,No
id44383,<25,Male,No
id44384,<25,Female,Yes
id44385,<25,Male,Yes
id44386,25+,Female,No
id44387,25+,Female,No
id44388,<25,Female,No
id44389,<25,Male,No
id44390,<25,Female,Yes
id44391,25+,Male,Yes
id44392,<25,Male,No
id44393,<25,Male,No
id44394,<25,Male,No
id44395,<25,Male,Yes
id44396,<25,Male,No
id44397,<25,Female,No
id44398,<25,Female,No
id44399,<25,Male,No
id44400,<25,Female,Yes
id44401,25+,Female,No
id44402,<25,Male,No
id44403,25+,Male,No
id44404,<25,Male,No
id44405,<25,Male,No
id44406,<25,Female,Yes
id44407,25+,Male,No
id44408,<25,Male,No
id44409,<25,Female,No
id44410,25+,Female,No
id44411,<25,Female,No
id44412,<25,Female,No
id44413,<25,Female,No
id44414,<25,Male,No
id44415,<25,Male,No
id44416,25+,Male,Yes
id44417,<25,Male,Yes
id44418,<25,Female,No
id44419,25+,Female,No
id44420,25+,Male,No
id44421,<25,Female,No
id44422,25+,Female,No
id44423,<25,Male,No
id44424,<25,Female,No
id44425,25+,Female,No
id44426,25+,Male,No
id44427,<25,Male,No
id44428,<25,Female,No
id44429,<25,Male,Yes
id44430,<25,Female,No
id44431,<25,Female,No
id44432,<25,Female,No
id44433,<25,Female,No
id44434,25+,Male,No
id44435,<25,Male,No
id44436,25+,Male,No
id44437,25+,Male,No
id44438,<25,Male,No
id44439,25+,Male,No
id44440,25+,Female,No
id44441,<25,Male,No
id44442,<25,Male,No
id44443,<25,Female,No
id44444,25+,Female,No
id44445,25+,Male,No
id44446,<25,Female,Yes
id44447,<25,Male,No
id44448,<25,Male,No
id44449,<25,Male,No
id44450,25+,Male,Yes
id44451,<25,Male,No
id44452,<25,Male,No
id44453,<25,Female,No
id44454,<25,Male,No
id44455,<25,Male,Yes
id44456,<25,Female,Yes
id44457,25+,Male,Yes
id44458,<25,Female,No
id44459,<25,Female,No
id44460,25+,Male,No
id44461,<25,Male,No
id44462,25+,Female,No
id44463,<25,Female,No
id44464,<25,Female,Yes
id44465,<25,Male,No
id44466,<25,Female,No
id44467,<25,Male,No
id44468,25+,Male,No
id44469,<25,Male,No
id44470,<25,Male,No
id44471,<25,Male,No
id44472,25+,Female,No
id44473,<25,Female,No
id44474,<25,Male,No
id44475,<25,Female,No
id44476,<25,Male,No
id44477,<25,Male,No
id44478,<25,Female,No
id44479,<25,Male,Yes
id44480,<25,Male,No
id44481,25+,Female,Yes
id44482,25+,Male,No
id44483,<25,Female,No
id44484,25+,Female,No
id44485,<25,Male,Yes
id44486,<25,Male,No
id44487,<25,Male,Yes
id44488,25+,Female,No
id44489,25+,Male,No
id44490,25+,Male,No
id44491,25+,Female,No
id44492,<25,Female,No
id44493,25+,Female,No
id44494,<25,Male,No
id44495,<25,Male,Yes
id44496,<25,Female,No
id44497,25+,Female,No
id44498,<25,Male,No
id44499,<25,Female,No
id44500,<25,Female,No
id44501,<25,Female,No
id44502,<25,Female,Yes
id44503,<25,Male,No
id44504,<25,Male,No
id44505,<25,Female,No
id44506,25+,Female,No
id44507,<25,Male,No
id44508,25+,Male,No
id44509,25+,Female,No
id44510,<25,Female,No
id44511,25+,Male,No
id44512,<25,Male,Yes
id44513,<25,Male,No
id44514,<25,Female,No
id44515,<25,Female,Yes
id44516,<25,Male,No
id44517,<25,Male,No
id44518,25+,Male,No
id44519,<25,Male,No
id44520,<25,Female,Yes
id44521,<25,Female,No
id44522,<25,Female,No
id44523,<25,Male,No
id44524,25+,Male,No
id44525,<25,Male,No
id44526,<25,Female,Yes
id44527,<25,Female,No
id44528,25+,Male,No
id44529,25+,Male,No
id44530,25+,Male,No
id44531,<25,Male,No
id44532,<25,Male,Yes
id44533,25+,Male,No
id44534,<25,Male,No
id44535,<25,Female,No
id44536,<25,Male,No
id44537,<25,Male,No
id44538,<25,Female,No
id44539,<25,Female,No
id44540,<25,Male,No
id44541,<25,Female,No
id44542,<25,Female,Yes
id44543,<25,Female,No
id44544,<25,Male,No
id44545,25+,Male,No
id44546,<25,Male,No
id44547,<25,Male,Yes
id44548,25+,Male,No
id44549,<25,Female,No
id44550,<25,Female,No
id44551,25+,Male,No
id44552,<25,Male,No
id44553,<25,Male,No
id44554,<25,Female,No
id44555,<25,Male,No
id44556,25+,Female,No
id44557,<25,Male,No
id44558,25+,Male,No
id44559,<25,Male,No
id44560,<25,Female,No
id44561,<25,Male,Yes
id44562,25+,Male,No
id44563,<25,Male,No
id44564,<25,Male,Yes
id44565,<25,Female,No
id44566,<25,Male,Yes
id44567,<25,Female,No
id44568,<25,Female,No
id44569,<25,Female,No
id44570,<25,Female,No
id44571,<25,Female,No
id44572,<25,Female,No
id44573,<25,Male,No
id44574,<25,Male,No
id44575,<25,Male,No
id44576,<25,Male,Yes
id44577,<25,Female,No
id44578,25+,Female,No
id44579,25+,Female,Yes
id44580,<25,Male,No
id44581,<25,Male,No
id44582,<25,Female,No
id44583,<25,Male,No
id44584,<25,Male,No
id44585,<25,Male,No
id44586,<25,Female,No
id44587,25+,Male,No
id44588,<25,Female,No
id44589,<25,Male,No
id44590,25+,Female,No
id44591,25+,Male,No
id44592,<25,Female,Yes
id44593,25+,Female,No
id44594,25+,Male,No
id44595,25+,Female,No
id44596,<25,Female,No
id44597,<25,Female,No
id44598,<25,Female,No
id44599,25+,Male,Yes
id44600,25+,Male,No
id44601,<25,Female,No
id44602,25+,Male,No
id44603,<25,Female,No
id44604,<25,Male,No
id44605,25+,Male,No
id44606,<25,Male,No
id44607,<25,Female,No
id44608,<25,Female,Yes
id44609,<25,Male,No
id44610,<25,Male,No
id44611,<25,Female,No
id44612,<25,Male,No
id44613,25+,Female,No
id44614,<25,Female,No
id44615,<25,Female,No
id44616,<25,Male,No
id44617,25+,Female,No
id44618,25+,Male,No
id44619,<25,Male,Yes
id44620,25+,Male,No
id44621,25+,Female,No
id44622,<25,Female,Yes
id44623,<25,Female,No
id44624,<25,Female,No
id44625,<25,Male,No
id44626,<25,Male,No
id44627,<25,Female,No
id44628,<25,Female,No
id44629,<25,Male,Yes
id44630,<25,Female,No
id44631,<25,Female,No
id44632,<25,Male,No
id44633,<25,Female,Yes
id44634,<25,Male,Yes
id44635,<25,Male,No
id44636,<25,Male,No
id44637,<25,Male,No
id44638,25+,Female,No
id44639,<25,Male,No
id44640,25+,Male,No
id44641,<25,Female,No
id44642,<25,Female,No
id44643,<25,Female,No
id44644,25+,Male,No
id44645,<25,Male,No
id44646,<25,Male,No
id44647,<25,Female,No
id44648,<25,Male,No
id44649,<25,Female,No
id44650,25+,Male,No
id44651,<25,Male,No
id44652,<25,Male,No
id44653,<25,Female,No
id44654,<25,Male,No
id44655,<25,Male,No
id44656,<25,Female,No
id44657,25+,Male,Yes
id44658,<25,Male,No
id44659,<25,Female,Yes
id44660,<25,Male,Yes
id44661,<25,Female,No
id44662,<25,Female,No
id44663,<25,Male,No
id44664,<25,Male,No
id44665,<25,Male,No
id44666,<25,Male,No
id44667,<25,Male,No
id44668,<25,Female,No
id44669,25+,Male,Yes
id44670,<25,Female,No
id44671,<25,Male,No
id44672,<25,Male,No
id44673,<25,Male,No
id44674,<25,Female,No
id44675,<25,Male,No
id44676,<25,Male,No
id44677,<25,Male,No
id44678,25+,Male,No
id44679,<25,Female,No
id44680,25+,Male,Yes
id44681,<25,Female,No
id44682,25+,Female,No
id44683,<25,Male,No
id44684,25+,Female,No
id44685,25+,Female,No
id44686,<25,Male,No
id44687,<25,Female,No
id44688,<25,Male,No
id44689,25+,Female,No
id44690,25+,Male,No
id44691,25+,Female,No
id44692,<25,Female,No
id44693,25+,Male,Yes
id44694,25+,Male,No
id44695,25+,Female,No
id44696,<25,Male,Yes
id44697,25+,Male,No
id44698,<25,Female,No
id44699,<25,Male,No
id44700,<25,Male,No
id44701,<25,Female,No
id44702,25+,Female,No
id44703,25+,Male,Yes
id44704,25+,Female,Yes
id44705,25+,Male,No
id44706,<25,Female,No
id44707,<25,Male,Yes
id44708,<25,Female,No
id44709,<25,Male,No
id44710,<25,Male,No
id44711,<25,Male,No
id44712,<25,Male,No
id44713,<25,Male,Yes
id44714,<25,Male,No
id44715,<25,Female,No
id44716,<25,Female,Yes
id44717,25+,Male,No
id44718,25+,Female,No
id44719,25+,Male,No
id44720,25+,Female,No
id44721,<25,Male,No
id44722,<25,Female,Yes
id44723,<25,Female,No
id44724,<25,Female,Yes
id44725,<25,Male,No
id44726,<25,Female,Yes
id44727,<25,Female,No
id44728,<25,Female,No
id44729,<25,Female,No
id44730,25+,Female,No
id44731,<25,Male,Yes
id44732,<25,Male,Yes
id44733,25+,Male,No
id44734,<25,Male,No
id44735,<25,Male,No
id44736,<25,Female,No
id44737,<25,Male,No
id44738,<25,Male,No
id44739,25+,Male,No
id44740,<25,Male,Yes
id44741,<25,Male,Yes
id44742,<25,Female,No
id44743,<25,Female,No
id44744,<25,Female,No
id44745,<25,Female,No
id44746,<25,Female,No
id44747,<25,Female,Yes
id44748,<25,Female,No
id44749,<25,Male,No
id44750,25+,Male,No
id44751,<25,Male,Yes
id44752,<25,Female,No
id44753,<25,Male,No
id44754,<25,Female,No
id44755,<25,Male,No
id44756,<25,Male,No
id44757,<25,Female,No
id44758,25+,Male,No
id44759,<25,Female,No
id44760,<25,Female,No
id44761,<25,Female,No
id44762,<25,Female,No
id44763,25+,Male,No
id44764,<25,Female,No
id44765,<25,Female,No
id44766,<25,Male,No
id44767,25+,Female,No
id44768,<25,Male,No
id44769,<25,Female,No
id44770,<25,Female,No
id44771,25+,Female,Yes
id44772,<25,Male,No
id44773,<25,Male,No
id44774,<25,Female,Yes
id44775,<25,Female,No
id44776,<25,Female,No
id44777,<25,Female,Yes
id44778,<25,Female,Yes
id44779,<25,Female,No
id44780,<25,Female,No
id44781,25+,Male,No
id44782,<25,Female,No
id44783,<25,Male,No
id44784,25+,Female,No
id44785,<25,Male,No
id44786,<25,Male,Yes
id44787,<25,Male,No
id44788,<25,Female,No
id44789,25+,Female,No
id44790,<25,Male,No
id44791,<25,Female,Yes
id44792,<25,Male,No
id44793,<25,Female,No
id44794,<25,Male,No
id44795,25+,Male,No
id44796,25+,Male,No
id44797,<25,Female,No
id44798,<25,Female,No
id44799,<25,Female,No
id44800,<25,Male,Yes
id44801,<25,Female,Yes
id44802,25+,Male,No
id44803,<25,Male,No
id44804,<25,Female,No
id44805,<25,Male,No
id44806,<25,Female,No
id44807,25+,Male,No
id44808,25+,Male,No
id44809,<25,Female,Yes
id44810,<25,Female,No
id44811,<25,Male,No
id44812,<25,Male,No
id44813,<25,Male,Yes
id44814,25+,Female,Yes
id44815,<25,Female,No
id44816,<25,Male,No
id44817,25+,Male,No
id44818,25+,Male,No
id44819,<25,Female,No
id44820,25+,Female,No
id44821,<25,Female,No
id44822,<25,Female,No
id44823,25+,Female,No
id44824,<25,Female,No
id44825,<25,Male,No
id44826,<25,Female,No
id44827,<25,Female,Yes
id44828,<25,Male,No
id44829,<25,Female,No
id44830,<25,Male,No
id44831,25+,Female,No
id44832,25+,Male,No
id44833,25+,Male,No
id44834,25+,Male,No
id44835,<25,Male,No
id44836,<25,Female,No
id44837,25+,Male,No
id44838,25+,Female,No
id44839,25+,Female,Yes
id44840,<25,Female,No
id44841,<25,Female,No
id44842,<25,Male,No
id44843,<25,Female,No
id44844,<25,Male,No
id44845,<25,Female,No
id44846,25+,Male,No
id44847,<25,Female,Yes
id44848,<25,Male,No
id44849,<25,Male,Yes
id44850,<25,Female,No
id44851,25+,Female,No
id44852,<25,Male,No
id44853,<25,Female,No
id44854,<25,Male,No
id44855,<25,Female,No
id44856,<25,Male,No
id44857,25+,Female,Yes
id44858,<25,Female,No
id44859,<25,Male,No
id44860,<25,Female,Yes
id44861,<25,Male,No
id44862,25+,Male,Yes
id44863,25+,Female,No
id44864,<25,Female,No
id44865,<25,Female,No
id44866,25+,Male,No
id44867,<25,Male,No
id44868,<25,Male,Yes
id44869,<25,Female,No
id44870,<25,Female,No
id44871,25+,Female,No
id44872,<25,Male,Yes
id44873,<25,Female,No
id44874,25+,Female,No
id44875,<25,Male,No
id44876,25+,Female,No
id44877,<25,Male,No
id44878,25+,Female,No
id44879,<25,Male,Yes
id44880,<25,Male,Yes
id44881,<25,Male,No
id44882,<25,Female,Yes
id44883,<25,Male,No
id44884,<25,Female,No
id44885,25+,Male,Yes
id44886,<25,Male,No
id44887,25+,Male,No
id44888,25+,Male,No
id44889,25+,Male,No
id44890,<25,Male,No
id44891,<25,Female,No
id44892,<25,Female,No
id44893,<25,Male,No
id44894,<25,Female,Yes
id44895,<25,Male,No
id44896,<25,Female,Yes
id44897,<25,Female,No
id44898,<25,Female,Yes
id44899,<25,Female,No
id44900,<25,Male,No
id44901,<25,Male,No
id44902,<25,Female,No
id44903,<25,Male,No
id44904,25+,Male,No
id44905,<25,Female,No
id44906,<25,Male,Yes
id44907,<25,Female,No
id44908,<25,Male,No
id44909,<25,Female,No
id44910,<25,Male,No
id44911,<25,Female,Yes
id44912,<25,Female,No
id44913,<25,Male,No
id44914,<25,Male,No
id44915,<25,Male,No
id44916,<25,Female,No
id44917,25+,Male,No
id44918,25+,Female,No
id44919,<25,Male,No
id44920,25+,Male,No
id44921,<25,Female,Yes
id44922,25+,Male,No
id44923,<25,Female,No
id44924,<25,Female,Yes
id44925,<25,Male,No
id44926,25+,Male,No
id44927,<25,Male,No
id44928,<25,Female,No
id44929,<25,Female,Yes
id44930,25+,Female,No
id44931,<25,Male,Yes
id44932,<25,Female,No
id44933,<25,Female,Yes
id44934,<25,Male,No
id44935,25+,Female,No
id44936,<25,Female,No
id44937,25+,Male,No
id44938,<25,Female,Yes
id44939,25+,Male,No
id44940,25+,Male,No
id44941,<25,Female,No
id44942,25+,Female,No
id44943,<25,Male,No
id44944,<25,Male,No
id44945,<25,Male,Yes
id44946,<25,Female,No
id44947,25+,Male,No
id44948,<25,Female,Yes
id44949,<25,Female,No
id44950,<25,Male,No
id44951,<25,Male,No
id44952,<25,Male,No
id44953,<25,Male,No
id44954,<25,Female,No
id44955,<25,Male,No
id44956,<25,Female,No
id44957,25+,Female,No
id44958,25+,Female,No
id44959,<25,Male,No
id44960,<25,Female,No
id44961,<25,Female,No
id44962,<25,Female,Yes
id44963,<25,Female,No
id44964,<25,Male,No
id44965,<25,Male,No
id44966,<25,Male,No
id44967,<25,Male,Yes
id44968,<25,Female,No
id44969,<25,Male,No
id44970,<25,Male,No
id44971,25+,Male,No
id44972,25+,Male,No
id44973,<25,Male,Yes
id44974,<25,Female,Yes
id44975,<25,Female,No
id44976,<25,Female,No
id44977,<25,Male,No
id44978,<25,Female,No
id44979,<25,Male,No
id44980,<25,Male,No
id44981,25+,Female,No
id44982,25+,Male,No
id44983,<25,Male,No
id44984,<25,Female,No
id44985,<25,Male,No
id44986,<25,Male,No
id44987,<25,Male,No
id44988,<25,Female,No
id44989,<25,Female,No
id44990,<25,Male,No
id44991,<25,Male,No
id44992,<25,Male,No
id44993,<25,Female,Yes
id44994,25+,Female,No
id44995,<25,Female,Yes
id44996,25+,Female,No
id44997,<25,Female,No
id44998,<25,Male,No
id44999,25+,Male,No
id45000,<25,Male,No
id45001,<25,Male,No
id45002,<25,Male,No
id45003,25+,Male,No
id45004,25+,Male,No
id45005,<25,Male,No
id45006,<25,Male,No
id45007,<25,Female,No
id45008,25+,Male,No
id45009,<25,Female,No
id45010,<25,Male,No
id45011,<25,Female,No
id45012,<25,Male,No
id45013,<25,Female,No
id45014,<25,Female,Yes
id45015,25+,Male,No
id45016,25+,Female,No
id45017,25+,Female,No
id45018,25+,Male,No
id45019,25+,Male,No
id45020,<25,Male,No
id45021,<25,Female,No
id45022,25+,Female,No
id45023,<25,Female,Yes
id45024,25+,Male,No
id45025,<25,Male,No
id45026,25+,Male,No
id45027,<25,Male,Yes
id45028,<25,Female,Yes
id45029,<25,Female,No
id45030,<25,Female,No
id45031,<25,Male,No
id45032,<25,Male,No
id45033,<25,Male,No
id45034,25+,Female,No
id45035,<25,Female,Yes
id45036,25+,Male,Yes
id45037,<25,Male,Yes
id45038,<25,Male,No
id45039,<25,Male,No
id45040,25+,Male,No
id45041,<25,Female,No
id45042,<25,Female,No
id45043,<25,Female,Yes
id45044,<25,Female,Yes
id45045,<25,Female,Yes
id45046,<25,Female,No
id45047,<25,Female,No
id45048,25+,Female,No
id45049,25+,Male,No
id45050,<25,Male,No
id45051,<25,Male,No
id45052,<25,Female,No
id45053,<25,Male,No
id45054,25+,Female,No
id45055,25+,Female,No
id45056,<25,Male,No
id45057,25+,Female,No
id45058,25+,Male,No
id45059,<25,Female,No
id45060,<25,Male,No
id45061,<25,Male,No
id45062,25+,Female,No
id45063,<25,Female,No
id45064,<25,Female,No
id45065,<25,Male,No
id45066,<25,Male,Yes
id45067,25+,Female,No
id45068,<25,Male,No
id45069,<25,Male,No
id45070,<25,Female,No
id45071,<25,Female,Yes
id45072,<25,Male,No
id45073,25+,Male,Yes
id45074,25+,Female,Yes
id45075,<25,Female,No
id45076,<25,Male,No
id45077,<25,Female,No
id45078,25+,Female,No
id45079,<25,Male,No
id45080,<25,Male,No
id45081,25+,Male,No
id45082,<25,Male,No
id45083,<25,Female,No
id45084,<25,Female,No
id45085,<25,Male,Yes
id45086,<25,Female,Yes
id45087,<25,Male,No
id45088,<25,Female,No
id45089,<25,Male,No
id45090,25+,Female,No
id45091,25+,Male,No
id45092,25+,Female,Yes
id45093,25+,Female,No
id45094,<25,Male,No
id45095,<25,Male,No
id45096,<25,Female,No
id45097,<25,Male,No
id45098,<25,Female,No
id45099,<25,Male,No
id45100,<25,Male,No
id45101,<25,Female,No
id45102,<25,Male,No
id45103,25+,Male,No
id45104,25+,Male,No
id45105,<25,Male,No
id45106,<25,Female,No
id45107,<25,Female,No
id45108,<25,Male,No
id45109,<25,Female,Yes
id45110,<25,Male,Yes
id45111,<25,Female,No
id45112,<25,Male,No
id45113,<25,Male,No
id45114,25+,Female,No
id45115,<25,Male,No
id45116,<25,Female,No
id45117,<25,Female,Yes
id45118,25+,Female,No
id45119,<25,Female,No
id45120,<25,Male,Yes
id45121,<25,Male,No
id45122,<25,Female,No
id45123,25+,Male,Yes
id45124,<25,Male,No
id45125,<25,Female,Yes
id45126,<25,Female,No
id45127,25+,Male,No
id45128,<25,Male,No
id45129,<25,Male,No
id45130,25+,Male,No
id45131,25+,Male,No
id45132,25+,Male,No
id45133,<25,Male,Yes
id45134,<25,Male,No
id45135,<25,Male,No
id45136,<25,Female,No
id45137,25+,Male,Yes
id45138,<25,Male,No
id45139,<25,Female,No
id45140,<25,Male,No
id45141,25+,Male,No
id45142,25+,Male,No
id45143,<25,Female,Yes
id45144,<25,Female,No
id45145,<25,Female,No
