Payments,Costs,Profit,Age,Gender,AgeGroup
43300,20800,22500,23,female,18-24
10900,7050,3850,18,male,18-24
10800,7350,3450,18,male,18-24
39500,18600,20900,18,female,18-24
37300,17100,20200,18,female,18-24
41300,14450,26850,18,female,18-24
10300,9150,1150,20,male,18-24
18950,13850,5100,18,female,18-24
47000,12500,34500,18,female,18-24
14050,8350,5700,26,male,25-39
45300,13750,31550,18,female,18-24
18400,11100,7300,35,male,25-39
11750,8550,3200,18,male,18-24
7800,7700,100,18,male,18-24
9500,7750,1750,18,male,18-24
11500,8300,3200,20,male,18-24
9950,9800,150,18,male,18-24
10400,6150,4250,18,male,18-24
13750,9000,4750,18,male,18-24
48250,5950,42300,19,female,18-24
11150,7250,3900,18,male,18-24
17300,12850,4450,26,male,25-39
10750,6350,4400,18,male,18-24
26750,13950,12800,25,male,25-39
41000,25750,15250,21,female,18-24
8850,7600,1250,18,male,18-24
58350,22200,36150,22,female,18-24
5350,7650,-2300,20,male,18-24
4550,7800,-3250,18,male,18-24
10750,8400,2350,18,male,18-24
13950,12550,1400,27,male,25-39
12300,7800,4500,19,male,18-24
58950,32700,26250,22,female,18-24
22150,11900,10250,26,female,25-39
33550,18500,15050,19,female,18-24
18600,11950,6650,34,Female,25-39
114350,39050,75300,24,male,18-24
118150,41900,76250,24,male,18-24
42050,11700,30350,19,female,18-24
14500,11950,2550,26,female,25-39
8600,8050,550,19,male,18-24
39900,27200,12700,21,female,18-24
20650,12050,8600,32,male,25-39
15200,13800,1400,33,Female,25-39
15200,8750,6450,38,male,25-39
9300,7550,1750,19,male,18-24
5850,8300,-2450,20,male,18-24
22450,11100,11350,31,Female,25-39
32150,15350,16800,19,female,18-24
42100,16750,25350,18,female,18-24
22800,12200,10600,29,male,25-39
17050,13550,3500,29,FEMALE,25-39
20800,12550,8250,33,male,25-39
12300,7600,4700,20,male,18-24
121700,43450,78250,24,male,18-24
113550,40550,73000,22,male,18-24
11600,9650,1950,18,male,18-24
5800,9150,-3350,18,male,18-24
38450,14800,23650,19,female,18-24
53900,22350,31550,22,female,18-24
27250,10400,16850,29,FEMALE,25-39
10500,10250,250,30,male,25-39
14400,8100,6300,18,male,18-24
13300,7750,5550,19,male,18-24
18450,13350,5100,31,Female,25-39
9800,7000,2800,18,male,18-24
12200,7850,4350,20,male,18-24
21800,13650,8150,35,Female,25-39
55450,21850,33600,21,female,18-24
104850,40850,64000,22,male,18-24
8850,7250,1600,18,male,18-24
23300,12300,11000,26,female,25-39
22200,12450,9750,36,male,25-39
12150,10350,1800,18,male,18-24
27450,9350,18100,29,FEMALE,25-39
44350,10600,33750,19,female,18-24
37250,17850,19400,18,female,18-24
10750,6300,4450,20,male,18-24
37050,14050,23000,19,female,18-24
8650,10200,-1550,19,male,18-24
9300,7550,1750,20,male,18-24
18300,9650,8650,26,male,25-39
38600,12900,25700,18,female,18-24
9050,7550,1500,18,male,18-24
115950,42400,73550,21,male,18-24
26300,10700,15600,32,male,25-39
18950,11100,7850,29,male,25-39
43600,21250,22350,18,female,18-24
46300,16300,30000,18,female,18-24
43900,19150,24750,21,female,18-24
11100,6400,4700,20,male,18-24
10550,7300,3250,18,male,18-24
14900,8650,6250,18,male,18-24
11800,6200,5600,18,male,18-24
24650,9600,15050,32,Female,25-39
5000,10050,-5050,18,male,18-24
11200,7000,4200,18,male,18-24
11300,8700,2600,18,male,18-24
50950,15200,35750,18,female,18-24
44250,14250,30000,18,female,18-24
108700,33600,75100,21,male,18-24
10800,9100,1700,18,male,18-24
6900,8300,-1400,19,male,18-24
49650,18150,31500,22,female,18-24
11350,8250,3100,40,female,40+
21500,15550,5950,29,male,25-39
46850,15700,31150,18,female,18-24
54800,22450,32350,22,female,18-24
25250,11200,14050,26,female,25-39
19550,7700,11850,32,male,25-39
55300,20750,34550,21,female,18-24
134200,42450,91750,22,male,18-24
40200,14450,25750,18,female,18-24
16150,8050,8100,27,female,25-39
10800,7950,2850,19,male,18-24
37800,16350,21450,18,female,18-24
16100,13500,2600,31,Female,25-39
10550,6900,3650,18,male,18-24
49500,11550,37950,18,female,18-24
42950,18750,24200,18,female,18-24
20100,14900,5200,27,female,25-39
32750,22700,10050,22,female,18-24
57600,15150,42450,23,female,18-24
50100,13450,36650,19,female,18-24
39200,20050,19150,18,female,18-24
19400,10300,9100,29,male,25-39
35900,15550,20350,18,female,18-24
24100,11800,12300,38,male,25-39
9650,7800,1850,18,male,18-24
48200,10650,37550,18,female,18-24
11400,8100,3300,19,male,18-24
8600,8300,300,18,male,18-24
15800,12400,3400,33,male,25-39
23850,12800,11050,31,male,25-39
12700,6800,5900,18,male,18-24
32350,16750,15600,18,female,18-24
9550,6300,3250,20,male,18-24
32550,18650,13900,19,female,18-24
11350,9700,1650,18,male,18-24
20450,14400,6050,27,male,25-39
15700,12450,3250,29,male,25-39
21550,9900,11650,29,FEMALE,25-39
10750,9200,1550,18,male,18-24
12050,8000,4050,20,male,18-24
11100,7800,3300,19,male,18-24
17550,10850,6700,32,male,25-39
11450,7200,4250,18,male,18-24
43400,19350,24050,18,female,18-24
8850,7450,1400,18,male,18-24
10400,7400,3000,18,male,18-24
5900,7800,-1900,19,male,18-24
13450,8700,4750,20,male,18-24
6700,7500,-800,18,male,18-24
24200,11900,12300,27,female,25-39
43800,17250,26550,18,female,18-24
49350,8900,40450,19,female,18-24
116600,41900,74700,21,male,18-24
21450,12950,8500,27,male,25-39
12550,5800,6750,18,male,18-24
51100,17250,33850,21,female,18-24
19900,13050,6850,26,male,25-39
45500,15350,30150,23,female,18-24
50700,18950,31750,18,female,18-24
43200,18750,24450,18,female,18-24
18750,13500,5250,32,male,25-39
33750,9200,24550,18,female,18-24
11950,8900,3050,19,male,18-24
106850,39850,67000,22,male,18-24
45250,23500,21750,19,female,18-24
24400,14350,10050,35,male,25-39
26850,13750,13100,30,male,25-39
113650,43450,70200,21,male,18-24
10000,7350,2650,18,male,18-24
17450,9200,8250,25,female,25-39
44500,9700,34800,20,female,18-24
9400,8250,1150,19,male,18-24
51150,15150,36000,18,female,18-24
20600,12400,8200,32,Female,25-39
9600,8350,1250,18,male,18-24
43650,22200,21450,21,female,18-24
33450,11750,21700,18,female,18-24
47950,16450,31500,22,female,18-24
10500,8550,1950,18,male,18-24
16050,11900,4150,32,male,25-39
10200,6450,3750,20,male,18-24
18250,13000,5250,30,FEMALE,25-39
11050,8550,2500,18,male,18-24
50900,15450,35450,18,female,18-24
8400,8550,-150,18,male,18-24
10050,6450,3600,19,male,18-24
12900,8700,4200,18,male,18-24
34350,19700,14650,18,female,18-24
19750,9150,10600,37,Female,25-39
9600,6150,3450,18,male,18-24
112650,45250,67400,23,male,18-24
24750,15150,9600,36,male,25-39
40050,13300,26750,18,female,18-24
9300,9550,-250,19,male,18-24
6500,8550,-2050,20,male,18-24
46100,13350,32750,19,female,18-24
5450,7950,-2500,18,male,18-24
50700,22400,28300,22,female,18-24
10700,10600,100,20,male,18-24
54050,20150,33900,22,female,18-24
38950,18000,20950,18,female,18-24
47250,14750,32500,18,female,18-24
9350,7750,1600,19,male,18-24
14050,14550,-500,28,male,25-39
16950,13850,3100,37,male,25-39
15450,14700,750,30,male,25-39
125050,38000,87050,22,male,18-24
11400,7850,3550,19,male,18-24
18100,15750,2350,25,female,25-39
57550,23100,34450,22,female,18-24
15650,11250,4400,25,male,25-39
13500,6850,6650,19,male,18-24
25600,16050,9550,18,female,18-24
23700,15200,8500,28,FEMALE,25-39
43900,15000,28900,18,female,18-24
6550,8300,-1750,20,male,18-24
40550,16950,23600,18,female,18-24
17650,9550,8100,29,FEMALE,25-39
8900,9500,-600,18,male,18-24
57450,18950,38500,21,female,18-24
17550,15300,2250,36,Female,25-39
8300,8250,50,20,male,18-24
19750,12000,7750,34,Female,25-39
5850,6200,-350,19,male,18-24
105000,47050,57950,21,male,18-24
11600,8200,3400,18,male,18-24
49100,16950,32150,18,female,18-24
20800,8900,11900,36,Female,25-39
18600,11300,7300,31,Female,25-39
13300,8650,4650,19,male,18-24
16100,12300,3800,29,FEMALE,25-39
8450,7000,1450,19,male,18-24
7750,8450,-700,18,male,18-24
14850,9950,4900,29,FEMALE,25-39
22000,13100,8900,31,Female,25-39
48300,17900,30400,18,female,18-24
13000,13400,-400,25,male,25-39
8600,8950,-350,18,male,18-24
22750,10050,12700,33,Female,25-39
8550,6600,1950,18,male,18-24
21100,12800,8300,30,FEMALE,25-39
51950,16300,35650,21,female,18-24
12300,8900,3400,20,male,18-24
24100,13300,10800,27,male,25-39
47250,12600,34650,21,female,18-24
4950,8050,-3100,20,male,18-24
10550,7600,2950,18,male,18-24
127750,45100,82650,22,male,18-24
11550,6750,4800,18,male,18-24
9450,8100,1350,19,male,18-24
24500,12400,12100,29,FEMALE,25-39
8850,7100,1750,18,male,18-24
22400,14900,7500,35,male,25-39
9850,10050,-200,20,male,18-24
11150,7600,3550,19,male,18-24
9250,9250,0,19,male,18-24
21500,13950,7550,30,FEMALE,25-39
35300,13100,22200,18,female,18-24
22900,10700,12200,35,Female,25-39
40800,14850,25950,18,female,18-24
28600,17750,10850,19,female,18-24
37800,9900,27900,18,female,18-24
22650,9550,13100,25,male,25-39
28950,14750,14200,18,female,18-24
43650,13900,29750,18,female,18-24
45050,16200,28850,19,female,18-24
10700,8650,2050,18,male,18-24
10150,6200,3950,18,male,18-24
5350,8300,-2950,18,male,18-24
51250,18600,32650,21,female,18-24
10550,6100,4450,20,male,18-24
35550,20600,14950,18,female,18-24
6350,6950,-600,18,male,18-24
7500,6400,1100,19,male,18-24
120100,37500,82600,21,male,18-24
36100,16400,19700,18,female,18-24
49250,13800,35450,19,female,18-24
24150,13100,11050,26,male,25-39
50800,24150,26650,21,female,18-24
17450,10300,7150,29,FEMALE,25-39
34800,11900,22900,18,female,18-24
61050,17350,43700,22,female,18-24
22950,9600,13350,27,female,25-39
34300,20500,13800,18,female,18-24
8100,7850,250,19,male,18-24
18800,13550,5250,28,female,25-39
8500,8600,-100,18,male,18-24
11750,8850,2900,20,male,18-24
11850,10200,1650,19,male,18-24
25150,17150,8000,18,female,18-24
32500,16300,16200,18,female,18-24
24000,14100,9900,25,male,25-39
8700,7700,1000,18,male,18-24
9000,7050,1950,18,male,18-24
25450,13150,12300,27,female,25-39
8050,10000,-1950,19,male,18-24
31100,18700,12400,19,female,18-24
29750,14300,15450,18,female,18-24
17600,13350,4250,26,male,25-39
11450,9700,1750,20,male,18-24
7900,6950,950,18,male,18-24
7900,9600,-1700,18,male,18-24
10450,8300,2150,20,male,18-24
57100,11500,45600,19,female,18-24
24300,7850,16450,30,FEMALE,25-39
46700,21250,25450,21,female,18-24
13500,9000,4500,18,male,18-24
55050,26500,28550,24,female,18-24
20900,12350,8550,32,Female,25-39
25750,12200,13550,28,male,25-39
46300,15500,30800,18,female,18-24
42900,12600,30300,23,female,18-24
10300,7200,3100,20,male,18-24
18900,14500,4400,28,female,25-39
40650,12750,27900,19,female,18-24
21850,11850,10000,19,female,18-24
47600,25750,21850,22,female,18-24
7850,10000,-2150,20,male,18-24
30400,11650,18750,26,female,25-39
8650,8450,200,18,male,18-24
48450,19850,28600,18,female,18-24
14350,13850,500,35,Female,25-39
7300,8150,-850,20,male,18-24
11200,9600,1600,18,male,18-24
40150,17050,23100,24,female,18-24
8950,7900,1050,19,male,18-24
12450,8550,3900,18,male,18-24
31300,16850,14450,18,female,18-24
10400,8000,2400,20,male,18-24
21200,13250,7950,30,male,25-39
31900,13850,18050,18,female,18-24
9500,12400,-2900,41,female,40+
42250,23450,18800,21,female,18-24
49600,22400,27200,18,female,18-24
9800,9500,300,20,male,18-24
14300,8150,6150,18,male,18-24
12250,10600,1650,25,female,25-39
23950,8100,15850,35,Female,25-39
52200,19700,32500,21,female,18-24
21850,10000,11850,28,male,25-39
14350,11350,3000,28,female,25-39
121100,42800,78300,24,male,18-24
58300,17050,41250,22,female,18-24
59200,14800,44400,18,female,18-24
52600,24500,28100,22,female,18-24
11250,7950,3300,19,male,18-24
58650,20300,38350,23,female,18-24
23350,11900,11450,36,male,25-39
107650,42200,65450,22,male,18-24
22400,15150,7250,31,male,25-39
50800,18400,32400,21,female,18-24
21800,12800,9000,26,male,25-39
9850,7350,2500,18,male,18-24
23000,14850,8150,38,Female,25-39
18700,13550,5150,31,Female,25-39
109050,32700,76350,21,male,18-24
41900,16200,25700,18,female,18-24
13300,7550,5750,18,male,18-24
7550,9150,-1600,20,male,18-24
19100,7500,11600,35,Female,25-39
12850,7800,5050,18,male,18-24
9450,6500,2950,18,male,18-24
50050,14850,35200,18,female,18-24
23800,11700,12100,34,male,25-39
40950,12200,28750,18,female,18-24
7800,7100,700,20,male,18-24
12350,7550,4800,18,male,18-24
6550,9650,-3100,19,male,18-24
11500,5900,5600,18,male,18-24
32500,15750,16750,18,female,18-24
13900,10850,3050,28,male,25-39
6900,8650,-1750,20,male,18-24
8250,7700,550,18,male,18-24
135750,47700,88050,24,male,18-24
40550,10650,29900,19,female,18-24
58200,18000,40200,18,female,18-24
7200,8750,-1550,18,male,18-24
11050,10700,350,18,male,18-24
8450,6100,2350,19,male,18-24
55300,21500,33800,21,female,18-24
31750,17300,14450,18,female,18-24
9750,8150,1600,19,male,18-24
56150,21050,35100,24,female,18-24
47750,13650,34100,19,female,18-24
19300,11200,8100,27,male,25-39
10350,6750,3600,18,male,18-24
38500,12350,26150,19,female,18-24
35000,9250,25750,18,female,18-24
21950,11600,10350,33,Female,25-39
39800,15700,24100,18,female,18-24
23550,14400,9150,25,female,25-39
46850,26750,20100,21,female,18-24
24550,12550,12000,26,female,25-39
9750,8850,900,18,male,18-24
11500,7950,3550,20,male,18-24
8550,9900,-1350,19,male,18-24
127450,42450,85000,21,male,18-24
113700,46250,67450,23,male,18-24
59800,17500,42300,19,female,18-24
9250,6550,2700,20,male,18-24
122300,41750,80550,21,male,18-24
8100,8700,-600,18,male,18-24
16900,9600,7300,25,female,25-39
49400,15050,34350,19,female,18-24
8500,8850,-350,18,male,18-24
43550,18700,24850,19,female,18-24
10050,9600,450,19,male,18-24
121650,38000,83650,23,male,18-24
10850,10700,150,46,female,40+
12100,9000,3100,20,male,18-24
12350,10550,1800,41,female,40+
53650,16400,37250,18,female,18-24
51100,22000,29100,22,female,18-24
15700,13450,2250,30,male,25-39
37150,13650,23500,19,female,18-24
34600,13200,21400,18,female,18-24
8700,9350,-650,45,male,40+
9900,9300,600,20,male,18-24
8250,8450,-200,18,male,18-24
37700,22050,15650,19,female,18-24
17950,11300,6650,27,female,25-39
20700,9350,11350,27,female,25-39
45600,14750,30850,18,female,18-24
9400,7500,1900,18,male,18-24
11950,6150,5800,19,male,18-24
19300,13000,6300,29,male,25-39
19050,11500,7550,30,male,25-39
10100,9400,700,20,male,18-24
32050,14700,17350,18,female,18-24
11250,8350,2900,19,male,18-24
5350,6200,-850,18,male,18-24
13400,9800,3600,19,male,18-24
20350,13350,7000,28,male,25-39
8300,7100,1200,18,male,18-24
57400,11900,45500,18,female,18-24
26550,13250,13300,37,Female,25-39
10050,7450,2600,19,male,18-24
55150,22700,32450,24,female,18-24
53350,21950,31400,24,female,18-24
118650,37550,81100,21,male,18-24
23650,10000,13650,18,female,18-24
24900,8700,16200,27,female,25-39
21950,10100,11850,39,Female,25-39
42200,16650,25550,18,female,18-24
18800,12150,6650,31,male,25-39
119700,33200,86500,23,male,18-24
39550,15350,24200,21,female,18-24
22050,12400,9650,28,male,25-39
16200,9850,6350,33,male,25-39
7450,8200,-750,20,male,18-24
45950,14350,31600,19,female,18-24
128700,40100,88600,21,male,18-24
34650,17850,16800,18,female,18-24
22200,13650,8550,32,male,25-39
53150,17000,36150,19,female,18-24
9200,6250,2950,20,male,18-24
11600,9400,2200,18,male,18-24
16650,15300,1350,25,female,25-39
49250,18050,31200,21,female,18-24
23200,14750,8450,33,male,25-39
37450,17700,19750,18,female,18-24
11600,9100,2500,20,male,18-24
22850,11350,11500,25,female,25-39
13450,8100,5350,18,male,18-24
104050,40350,63700,22,male,18-24
25300,16000,9300,19,female,18-24
9600,8400,1200,20,male,18-24
9850,9150,700,18,male,18-24
53050,22600,30450,21,female,18-24
8850,8350,500,18,male,18-24
21250,8700,12550,25,male,25-39
20250,9750,10500,29,male,25-39
16050,12500,3550,37,male,25-39
42200,16200,26000,18,female,18-24
8600,7500,1100,18,male,18-24
99700,40050,59650,21,male,18-24
9550,6550,3000,19,male,18-24
10450,8650,1800,18,male,18-24
14950,13250,1700,31,male,25-39
64900,17900,47000,23,female,18-24
37850,16450,21400,18,female,18-24
36650,18050,18600,18,female,18-24
33600,18050,15550,19,female,18-24
12100,6400,5700,18,male,18-24
40600,21000,19600,20,female,18-24
41600,18750,22850,18,female,18-24
47400,14200,33200,18,female,18-24
62100,20000,42100,21,female,18-24
49650,20800,28850,23,female,18-24
20100,13150,6950,31,male,25-39
113150,36050,77100,23,male,18-24
10600,8500,2100,18,male,18-24
12850,9100,3750,19,male,18-24
16100,10800,5300,27,female,25-39
29650,18000,11650,18,female,18-24
50350,14150,36200,22,female,18-24
64000,14800,49200,19,female,18-24
17000,11850,5150,35,Female,25-39
40100,13850,26250,19,female,18-24
32050,12250,19800,19,female,18-24
14050,7450,6600,18,male,18-24
30250,15200,15050,19,female,18-24
142100,41350,100750,21,male,18-24
18400,12150,6250,38,male,25-39
38900,16700,22200,18,female,18-24
52950,22750,30200,18,female,18-24
52800,18650,34150,18,female,18-24
11400,7550,3850,19,male,18-24
14850,14850,0,34,male,25-39
9450,6300,3150,20,male,18-24
8500,9800,-1300,19,male,18-24
40500,18800,21700,19,female,18-24
13200,8250,4950,18,male,18-24
27250,17700,9550,19,female,18-24
24450,15550,8900,33,Female,25-39
44600,15150,29450,18,female,18-24
11450,7100,4350,20,male,18-24
18050,9950,8100,35,Female,25-39
21600,10350,11250,27,female,25-39
53950,14000,39950,18,female,18-24
14600,7550,7050,20,male,18-24
106600,40450,66150,21,male,18-24
66200,18100,48100,21,female,18-24
4950,8050,-3100,19,male,18-24
9700,8150,1550,18,male,18-24
16800,16300,500,32,male,25-39
20600,14500,6100,25,female,25-39
54100,21050,33050,21,female,18-24
30650,16100,14550,18,female,18-24
45350,10750,34600,19,female,18-24
10300,7900,2400,18,male,18-24
19750,9850,9900,28,FEMALE,25-39
57100,21400,35700,22,female,18-24
26950,13750,13200,28,FEMALE,25-39
5550,9200,-3650,18,male,18-24
9800,8500,1300,19,male,18-24
48400,26000,22400,22,female,18-24
10900,9250,1650,20,male,18-24
54650,16800,37850,22,female,18-24
13400,8300,5100,18,male,18-24
9400,5400,4000,18,male,18-24
26500,15200,11300,25,female,25-39
20200,14900,5300,30,FEMALE,25-39
21600,12750,8850,26,female,25-39
11600,7000,4600,19,male,18-24
12350,6050,6300,18,male,18-24
46900,16550,30350,18,female,18-24
11450,7850,3600,18,male,18-24
43350,17600,25750,19,female,18-24
15950,5400,10550,26,female,25-39
9850,7450,2400,18,male,18-24
36150,14850,21300,22,female,18-24
24200,13750,10450,31,male,25-39
23250,10300,12950,27,female,25-39
33350,9900,23450,19,female,18-24
117400,37150,80250,22,male,18-24
21000,14050,6950,34,Female,25-39
18550,10850,7700,27,female,25-39
16650,12750,3900,30,FEMALE,25-39
54500,15150,39350,24,female,18-24
19600,10350,9250,28,male,25-39
30150,9900,20250,18,female,18-24
10700,9850,850,18,male,18-24
10100,9150,950,20,male,18-24
139800,40200,99600,21,male,18-24
23100,12750,10350,25,female,25-39
11900,8000,3900,18,male,18-24
7100,8500,-1400,18,male,18-24
14250,14200,50,25,female,25-39
37950,23950,14000,21,female,18-24
47700,18500,29200,18,female,18-24
8000,8200,-200,19,male,18-24
7650,7400,250,18,male,18-24
49050,15000,34050,18,female,18-24
10250,7650,2600,20,male,18-24
18550,8550,10000,30,Female,25-39
52600,22400,30200,24,female,18-24
11850,7250,4600,19,male,18-24
12500,5700,6800,19,male,18-24
19700,13400,6300,26,male,25-39
46850,17500,29350,18,female,18-24
9700,11600,-1900,40,female,40+
12000,7200,4800,18,male,18-24
18850,13100,5750,34,Female,25-39
12200,12200,0,35,male,25-39
39600,15200,24400,18,female,18-24
53000,15950,37050,18,female,18-24
119300,41350,77950,21,male,18-24
47600,17700,29900,19,female,18-24
8650,8450,200,20,male,18-24
45000,12400,32600,20,female,18-24
44150,21250,22900,22,female,18-24
19750,10700,9050,39,male,25-39
43750,20500,23250,18,female,18-24
10200,9750,450,18,male,18-24
32000,13650,18350,18,female,18-24
9000,7750,1250,18,male,18-24
